claim_id,qkey,value,unit,category,file,line,quoted_context
L-846,meta_log_audit_run_dir_created,2026-09-02T00:04Z,run dir created,software,PROGRESS.md,23,"`runs/20260902T0000Z/` (created 2026-09-02T00:04Z; subdirs logs/, phase1/, phase2/, phase3/, phase4/)"
L-847,hw_audit_box_gpu,"2 × NVIDIA GeForce RTX 3090, 24576 MiB, compute cap 8.6",GPU (this box),hardware-dependent,PROGRESS.md,40,"GPU: **2 × NVIDIA GeForce RTX 3090, 24576 MiB each, compute cap 8.6**"
L-848,sw_audit_box_driver_cuda,driver 595.71.05; CUDA runtime 13.2; nvcc 12.1,software (this box),software,PROGRESS.md,41,"Driver 595.71.05, CUDA runtime 13.2, `nvcc` 12.1. **This box is NOT an H100**"
L-849,hw_audit_box_cpu,"AMD EPYC 7402P, 24 cores / 24 threads, 1 socket, 1 NUMA node",CPU (this box),hardware-dependent,PROGRESS.md,44,"CPU: AMD EPYC 7402P, 24 cores / 24 threads, 1 socket, 1 NUMA node."
L-850,hw_audit_box_ram,"125 GiB host; cgroup limit 74,782,343,168 B (~69.6 GiB); ~1.3 GiB used; swap 8 GiB",RAM (this box),hardware-dependent,PROGRESS.md,45,"RAM: host shows 125 GiB total; container cgroup limit `/sys/fs/cgroup/memory.max` = 74,782,343,168 B (~69.6 GiB)"
L-851,hw_audit_box_disk,"200 GB total, 200 GB available (939 MB used); inodes 195,351,424 total / 191,245,709 free",disk (this box),hardware-dependent,PROGRESS.md,49,"Disk (container root, overlay): **200 GB total, 200 GB available** (939 MB used). Inodes: 195,351,424 total, 191,245,709 free."
L-852,hw_audit_box_host_nvme,"1.9 TB NVMe, 850 GB free (not mounted for data)",host disk,hardware-dependent,PROGRESS.md,51,"The host NVMe (/dev/nvme0n1, 1.9 TB, 850 GB free) is NOT mounted for data use"
L-853,ext_afdb_v4_corpus_size,~23 TiB; ~644M files,full AlphaFold v4 requirement,external-fact,PROGRESS.md,53,"Disk verdict vs. full AlphaFold v4 requirement (~23 TiB, ~644M files after untar)"
L-854,sw_audit_box_gcloud,gcloud SDK 583.0.0; bq 2.1.38,software,software,PROGRESS.md,59,"(SDK 583.0.0, bq 2.1.38), authenticated as etje975@gmail.com."
L-855,dataset_metadata_rows,214M,AlphaFold DB proteins,deterministic,applications/alphafold/deploy/RUNBOOK_base214m.md,4,"de base-vocab run over de complete AlphaFold DB (214M), die Majors 1/2/3/5 uit `papers/peer_review_jul12.md` sluit"
L-856,hw_base214m_planned_gpus,4×H200 (or 8×),planned GPU box,hardware-dependent,applications/alphafold/deploy/RUNBOOK_base214m.md,9,**GPU-box**: 4×H200 (of 8×) op Vast.ai.
L-857,meta_log_runbook_upload_tag,base214m_20260712,ET_UPLOAD_TAG,software,applications/alphafold/deploy/RUNBOOK_base214m.md,18,`ET_UPLOAD_TAG` staat op `base214m_20260712`
L-858,ext_afdb_v4_corpus_size,23TB,CIF corpus avoided,external-fact,applications/alphafold/deploy/RUNBOOK_base214m.md,38,De pLDDT-via-BigQuery-route (23TB CIF vermijden) matcht `af-extract build-from-metadata --plddt-csv ...`
L-859,vocab_plddt_defined,6,pLDDT bins,method-parameter,applications/alphafold/deploy/RUNBOOK_base214m.md,39,Beide geven de 6 pLDDT-bins bij `include_plddt=true`.
L-860,doc_runbook_rowsplit_nccl_hits,100×,row-split NCCL hit count (null@8),method-parameter,applications/alphafold/deploy/RUNBOOK_base214m.md,44,**Row-split NCCL wordt 100× geraakt door de null@8** → `validate_row_split.py` is de verplichte gate.
L-861,doc_runbook_bq_max_rows,300000000,bq --max_rows,method-parameter,applications/alphafold/deploy/RUNBOOK_base214m.md,70,bq query --use_legacy_sql=false --format=csv --max_rows=300000000
L-862,vocab_items_defined,1006 defined / 1002 frequent,base vocab size,method-parameter,applications/alphafold/deploy/RUNBOOK_base214m.md,76,### Fase 1 — Extractie (base vocab 1006 defined / 1002 frequent)
L-863,vocab_pfam_defined,--top-pfam 500 --top-go 500,extraction params,method-parameter,applications/alphafold/deploy/RUNBOOK_base214m.md,82,--top-pfam 500 --top-go 500 \
L-864,dataset_multi_feature,v1: 76.9M of 205.6M,multi-feature proteins (paper v1),deterministic,applications/alphafold/deploy/RUNBOOK_base214m.md,87,"Dit zijn de nieuwe Table 1 / abstract-getallen (v1 was 76,9M van 205,6M)."
L-865,doc_runbook_rowsplit_validation_params,--subset-size 1000000 --min-count 50 --n-gpus 2,row-split validation params,method-parameter,applications/alphafold/deploy/RUNBOOK_base214m.md,93,--subset-size 1000000 --min-count 50 --n-gpus 2 -v
L-866,doc_runbook_n_gpus_decision,N_GPUS=4 (green) / N_GPUS=1 (red),GPU count decision,method-parameter,applications/alphafold/deploy/RUNBOOK_base214m.md,95,GREEN (exit 0) → draai de suite met `N_GPUS=4`. RED (exit 1) → `N_GPUS=1` fallback
L-867,doc_planned_campaign_design,6×3 campaign; null@769 100-perm,experiment suite,method-parameter,applications/alphafold/deploy/RUNBOOK_base214m.md,104,"Draait: (1) mining-campagne 6×3, (2) Direct-vs-SON, (3) null@769 100-perm,"
L-868,null_minc8_planned_permutations,null@8 100-perm,critical experiment,method-parameter,applications/alphafold/deploy/RUNBOOK_base214m.md,105,"(4) **null@8 100-perm** (de kritische Major 1+2), (5) deepest-itemset accessions."
L-869,doc_runbook_expected_multi_feature,4×H200; ~85M multi-feature,compute plan,hardware-dependent,applications/alphafold/deploy/RUNBOOK_base214m.md,152,"## Compute & timing (4×H200, ~85M multi-feature)"
L-870,doc_runbook_planned_durations,data ~0.5-1h; extraction ~0.5-1h; campaign+Direct/SON ~1h; null@769 ~25min; null@8 ~1.5-2h; closed/maximal+accessions ~0.5h,planned durations,hardware-dependent,applications/alphafold/deploy/RUNBOOK_base214m.md,153,"Data ~0,5-1u · extractie ~0,5-1u · campagne+Direct/SON ~1u · null@769 ~25min · **null@8 ~1,5-2u** · closed/maximal+accessions ~0,5u"
L-871,cost_base214m_planned_total,~5-6 h wall-clock; ~$45-90,planned total,hardware-dependent,applications/alphafold/deploy/RUNBOOK_base214m.md,154,"→ **~5-6u wall-clock**, ~$45-90."
L-872,hw_base214m_planned_gpus,4×H200,planned GPUs,hardware-dependent,applications/alphafold/deploy/run_all_experiments.sh,2,# Phase 3: 4×H200 Full Experiment Suite
L-873,doc_planned_campaign_design,6 thresholds × 3 runs,campaign design,method-parameter,applications/alphafold/deploy/run_all_experiments.sh,6,#   1. Full mining campaign (6 thresholds × 3 runs)
L-874,doc_direct_vs_son_planned_runs,3 runs each,Direct vs SON design,method-parameter,applications/alphafold/deploy/run_all_experiments.sh,7,#   2. Direct GPU vs SON controlled comparison (3 runs each)
L-875,null_minc769_planned_permutations,min_count=769; 100 permutations; 4 GPUs,null model A,method-parameter,applications/alphafold/deploy/run_all_experiments.sh,8,"#   3. Null model at min_count=769 (100 permutations, 4 GPUs)"
L-876,null_minc8_planned_permutations,min_count=8; 100 permutations; 4 GPUs,null model B,method-parameter,applications/alphafold/deploy/run_all_experiments.sh,9,"#   4. Null model at min_count=8 (100 permutations, 4 GPUs) — THE BIG ONE"
L-877,run_opus_kmax,K=22,deepest itemset analysis,deterministic,applications/alphafold/deploy/run_all_experiments.sh,10,#   5. K=22 protein identification + GO hierarchy analysis
L-878,cost_h200_planned_rate,~4 hours; ~$9/hr,expected runtime / cost (4×H200),hardware-dependent,applications/alphafold/deploy/run_all_experiments.sh,16,# Expected runtime on 4×H200 (~$9/hr): ~4 hours total
L-879,hw_h200_spec,141GB VRAM (564GB total); 4.8 TB/s; 1.4× H100,H200 spec,external-fact,applications/alphafold/deploy/run_all_experiments.sh,17,# H200 has 141GB VRAM (564GB total) and 4.8 TB/s bandwidth (1.4× H100)
L-880,meta_log_default_data_path,/workspace/data/transactions_214m.parquet,default data path,software,applications/alphafold/deploy/run_all_experiments.sh,26,"DATA=""${1:-/workspace/data/transactions_214m.parquet}"""
L-881,doc_deploy_n_gpus_default,4,N_GPUS default,method-parameter,applications/alphafold/deploy/run_all_experiments.sh,28,"N_GPUS=""${N_GPUS:-4}"""
L-882,null_minc769_planned_time_min,~25 min,estimated null@769,hardware-dependent,applications/alphafold/deploy/run_all_experiments.sh,82,"echo ""Estimated: ~25 min (fast at high threshold)"""
L-883,null_minc8_planned_time_min,~100 min (25 batches × ~4 min/perm on H200),estimated null@8,hardware-dependent,applications/alphafold/deploy/run_all_experiments.sh,98,"echo ""Estimated: ~100 min (25 batches × ~4 min/perm on H200)"""
L-884,null_minc8_planned_permutations,--min-count 8; --runs 100,null@8 args,method-parameter,applications/alphafold/deploy/run_all_experiments.sh,102,"--min-count 8 \ --runs 100 \ --n-gpus ""$N_GPUS"" \ --perm-per-gpu"
L-885,run_v35k_null_min_count,5 permutations; 0.001% support (min_count=1092),defaults (35K),method-parameter,applications/alphafold/deploy/run_null_model_35k.sh,9,"# Defaults: 5 permutations, 0.001% support (min_count=1092)"
L-886,run_v35k_null_perm_time_min,~30-60 min per permutation on 8× H200,expected runtime,hardware-dependent,applications/alphafold/deploy/run_null_model_35k.sh,10,# Expected runtime: ~30-60 min per permutation on 8× H200
L-887,run_v35k_null_support,0.00001,SUPPORT default,method-parameter,applications/alphafold/deploy/run_null_model_35k.sh,15,"SUPPORT=""${2:-0.00001}"""
L-888,run_v35k_null_seed,42,seed,method-parameter,applications/alphafold/deploy/run_null_model_35k.sh,50,--seed 42 \
L-889,run_v35k_transactions_gb,~2.3 GB,transactions_35k.parquet size,deterministic,applications/alphafold/deploy/deploy_project_milky_way.sh,128,"# 35K-feature transactions (the main payload, ~2.3 GB)"
L-890,run_v35k_bitvec_gb,~478 GB,"bitvec size (35K, row-split across N×H200)",deterministic,applications/alphafold/deploy/deploy_project_milky_way.sh,357,"echo ""  This verifies the ~478 GB bitvec fits across N×H200 with row-split."""
L-891,hw_vast_shm_tb,~1TB,/dev/shm on vast.ai,hardware-dependent,applications/alphafold/deploy/deploy_project_milky_way.sh,427,# /dev/shm is pre-mounted tmpfs on vast.ai (~1TB)
L-892,run_v35k_null_min_count,--runs 100 --min-count 1090 --n-gpus 8 --seed 42,null model (35K) args,method-parameter,applications/alphafold/deploy/deploy_project_milky_way.sh,456,"echo ""      --runs 100 --min-count 1090 --n-gpus 8 --seed 42 \\"""
L-893,run_v35k_max_length,--support 0.00001 --max-length 8 --use-gpu --n-gpus 8,mining (35K) args,method-parameter,applications/alphafold/deploy/deploy_project_milky_way.sh,472,"echo ""        --support 0.00001 --max-length 8 --use-gpu --n-gpus 8 \\"""
L-894,hw_base214m_planned_gpus,H200 box,target,hardware-dependent,applications/alphafold/deploy/deploy_base214m.sh,3,"#  BASE-214M DEPLOYMENT — H200 box, base-vocab regeneration"
L-895,doc_deploy_n_gpus_default,4,N_GPUS hint default,method-parameter,applications/alphafold/deploy/deploy_base214m.sh,260,"N_GPUS_HINT=""${N_GPUS:-4}"""
L-896,ext_afdb_v4_corpus_size,23TB,CIF corpus avoided,external-fact,applications/alphafold/deploy/deploy_base214m.sh,279,# pLDDT from BigQuery (avoids the 23TB CIF)
L-897,vocab_items_defined,1006 defined (top-500 Pfam + top-500 GO + 6 pLDDT),base vocab,method-parameter,applications/alphafold/deploy/deploy_base214m.sh,284,# (B) Extraction — base vocab 1006 defined (top-500 Pfam + top-500 GO + 6 pLDDT):
L-898,doc_pipeline_raw_features_35k,118K features at min_count=8,raw 35K TSV,deterministic,applications/alphafold/pipeline/postprocess_tx.py,5,"Reads the raw TSV from build_tx (118K features at min_count=8), applies a higher"
L-899,doc_pipeline_postprocess_min_count,3423,--min-count default,method-parameter,applications/alphafold/pipeline/postprocess_tx.py,183,"parser.add_argument(""--min-count"", type=int, default=3423,"
L-900,doc_pipeline_extract_defaults,top_pfam=200; top_go=200; min_plddt=50.0,run_extract defaults,method-parameter,applications/alphafold/pipeline/pipeline_214m.py,290,"def run_extract(data_dir: Path, top_pfam: int = 200, top_go: int = 200, … min_plddt: float = 50.0):"
L-901,doc_pipeline_frac_high_bins,pLDDT >90 → 1.0; >70 → 0.5; else 0.1,frac_high bins,method-parameter,applications/alphafold/pipeline/extract_features.py,187,frac_high = 1.0 if global_plddt > 90 else (0.5 if global_plddt > 70 else 0.1)
L-902,vocab_plddt_bin_medium_edges,mean_plddt < 50 / <= 90,plddt_mean bin edges,method-parameter,applications/alphafold/pipeline/extract_features.py,194,if mean_plddt < 50: … elif mean_plddt <= 90:
L-903,doc_direct_vs_son_planned_runs,3,--runs default,method-parameter,applications/alphafold/experiments/experiment_direct_vs_son.py,41,"""--runs"", type=int, default=3,"
L-904,run_power_support,0.00001,--min-support default,method-parameter,applications/alphafold/experiments/experiment_direct_vs_son.py,45,"""--min-support"", type=float, default=0.00001,"
L-905,run_power_son_chunk_size,"40,000,000",--chunk-size default (SON),method-parameter,applications/alphafold/experiments/experiment_direct_vs_son.py,49,"""--chunk-size"", type=int, default=40_000_000,"
L-906,run_power_son_local_support_factor,0.9,--local-support-factor default (SON),method-parameter,applications/alphafold/experiments/experiment_direct_vs_son.py,53,"""--local-support-factor"", type=float, default=0.9,"
L-907,doc_planned_campaign_design,3,--runs default,method-parameter,applications/alphafold/experiments/experiment_full_campaign.py,85,"""--runs"", type=int, default=3,"
L-908,alg_min_count_rule,min_count = ceil(min_support × n_transactions),threshold rule,method-parameter,applications/alphafold/experiments/experiment_full_campaign.py,115,min_count = math.ceil(min_support * n_transactions)
L-909,doc_pipeline_run_mining_support_default,0.01,--support default,method-parameter,applications/alphafold/pipeline/run_mining.py,193,"parser.add_argument(""--support"", type=float, default=0.01,"
L-910,doc_pipeline_run_mining_max_length_default,4,--max-length default,method-parameter,applications/alphafold/pipeline/run_mining.py,195,"parser.add_argument(""--max-length"", type=int, default=4,"
L-911,doc_pipeline_run_mining_baseline_runs_default,5,--baseline-runs default,method-parameter,applications/alphafold/pipeline/run_mining.py,203,"parser.add_argument(""--baseline-runs"", type=int, default=5,"
L-912,vocab_plddt_bin_medium_edges,pLDDT 70-90,plddt_mean_medium label,method-parameter,applications/alphafold/experiments/analyze_k22_proteins.py,62,"(""Struct"", ""plddt_mean_medium"", ""pLDDT 70-90""),"
L-913,doc_readme_rust_tier_speedup,80--110x,Rust tier speedup,hardware-dependent,README.md,13,SIMD-vectorized CSR support counting (AVX2/AVX-512). 80--110x speedup.
L-914,alg_pcie_bytes_total,~264 bytes across 22 levels,PCIe transfer,deterministic,README.md,203,GPU-resident mining: zero PCIe transfers between K-levels (~264 bytes total across 22 levels)
L-915,sw_sparse_crossover_rule,n/32,dense→sparse crossover,method-parameter,README.md,204,switches from dense bitvectors to sparse CSR tidsets when tidsets become the smaller representation (mean support < n/32)
L-916,hw_max_tested_gpus,8x H200,max tested GPUs,hardware-dependent,README.md,205,Multi-GPU support with per-device work distribution (tested up to 8x H200)
L-917,run_opus_itemsets,26.8 million patterns; ~76M structures; K=22; 7.3 minutes; single H100,AlphaFold headline,hardware-dependent,README.md,209,"ET-Miner discovered **26.8 million co-occurrence patterns** across **~76M predicted protein structures**, reaching feature combinations of size K=22 in 7.3 minutes on a single H100 GPU."
L-918,dataset_metadata_rows,over 200 million,AlphaFold DB proteins,external-fact,README.md,211,The AlphaFold Database contains predicted protein structures for over 200 million proteins.
L-919,csr_bytes_gb,~5 GB CSR; ~26 GB bitvectors,memory footprint,deterministic,README.md,213,"ET-Miner constructs a CSR representation directly from transactions (~5 GB), converts to GPU-resident bitvectors (~26 GB)"
L-920,dataset_multi_feature,214M total; 76.9M with multiple annotations,proteins processed,deterministic,README.md,219,"| Proteins processed | 214M total, 76.9M with multiple annotations |"
L-921,vocab_items_frequent,"1,002",feature vocabulary,method-parameter,README.md,220,"| Feature vocabulary | 1,002 items (Pfam domains, GO terms, pLDDT bins) |"
L-922,run_opus_itemsets,26.8 million,itemsets discovered,deterministic,README.md,221,| Itemsets discovered | 26.8 million |
L-923,run_opus_kmax,22,maximum K,deterministic,README.md,222,| Maximum K | 22 (mathematically proven ceiling) |
L-924,run_opus_time_min,7.3 minutes; single H100,mining time (deepest tier),hardware-dependent,README.md,223,| Mining time (deepest tier) | 7.3 minutes on single H100 |
L-925,campaign_support_span_orders,0.1% → 0.00001%,support range,method-parameter,README.md,224,| Support range | 0.1% down to 0.00001% |
L-926,doc_readme_cpu_stream1b_transactions,"1,000,000,000",transactions (billion-scale streaming),method-parameter,README.md,236,"| Transactions | 1,000,000,000 |"
L-927,doc_readme_cpu_stream1b_time_min,25.9 minutes,time,hardware-dependent,README.md,237,| Time | 25.9 minutes |
L-928,doc_readme_cpu_stream1b_throughput_tx_s,"643,139 tx/sec",throughput,hardware-dependent,README.md,238,"| Throughput | 643,139 tx/sec |"
L-929,doc_readme_cpu_stream1b_peak_memory_gb,14.76 GB,peak memory,hardware-dependent,README.md,239,| Peak memory | 14.76 GB |
